"Transcript.stable.ID","Strand","GENE_SYMBOL","GENE_NAME","CYTOBAND"
"ENST00000462556","+","TRIM40","tripartite motif containing 40","hs|6p22.1"
"ENST00000462558","-","BAIAP2L1","BAI1-associated protein 2-like 1","hs|7q21.3"
"ENST00000462567","+","LAMC3","laminin, gamma 3","hs|9q34.12"
"ENST00000462577","+","PDCD4","programmed cell death 4 (neoplastic transformation inhibitor)","hs|10q25.2"
"ENST00000462581","-","GLRA1","glycine receptor, alpha 1","hs|5q33.1"
"ENST00000462582","+","KLHDC8B","kelch domain containing 8B","hs|3p21.31"
"ENST00000462591","-","AP4B1","adaptor-related protein complex 4, beta 1 subunit","hs|1p13.2"
"ENST00000462609","-","MCEE","methylmalonyl CoA epimerase","hs|2p13.3"
"ENST00000462627","+","KLF8","Kruppel-like factor 8","hs|Xp11.21"
"ENST00000462641","-","EIF3D","eukaryotic translation initiation factor 3, subunit D","hs|22q12.3"
"ENST00000462673","-","USP4","ubiquitin specific peptidase 4 (proto-oncogene)","hs|3p21.31"
"ENST00000462677","+","TSEN15","tRNA splicing endonuclease 15 homolog (S. cerevisiae)","hs|1q25.3"
"ENST00000462683","+","YIPF6","Yip1 domain family, member 6","hs|Xq12"
"ENST00000462685","+","DGUOK","deoxyguanosine kinase","hs|2p13.1"
"ENST00000462686","+","NMNAT1","nicotinamide nucleotide adenylyltransferase 1","hs|1p36.22"
"ENST00000462708","-","GNL1","guanine nucleotide binding protein-like 1","hs|6p21.33"
"ENST00000462730","+","HDAC6","histone deacetylase 6","hs|Xp11.23"
"ENST00000462741","+","STAB1","stabilin 1","hs|3p21.1"
"ENST00000462743","-","HPS1","Hermansky-Pudlak syndrome 1","hs|10q24.2"
"ENST00000462762","-","PCNXL2","pecanex-like 2 (Drosophila)","hs|1q42.2"
"ENST00000462773","+","HLA-J","major histocompatibility complex, class I, J (pseudogene)","hs|6p22.1"
"ENST00000462775","+","RASAL2","RAS protein activator like 2","hs|1q25.2"
"ENST00000462776","-","S100A6","S100 calcium binding protein A6","hs|1q21.3"
"ENST00000462779","-","DNPEP","aspartyl aminopeptidase","hs|2q35"
"ENST00000462785","-","ANAPC1","anaphase promoting complex subunit 1","hs|2q13"
"ENST00000462787","+","SMC4","structural maintenance of chromosomes 4","hs|3q25.33"
"ENST00000462801","+","PEX5L-AS2","PEX5L antisense RNA 2 (non-protein coding)","hs|3q26.33"
"ENST00000462808","-","ALDH1L1","aldehyde dehydrogenase 1 family, member L1","hs|3q21.3"
"ENST00000462810","+","SNRK","SNF related kinase","hs|3p22.1"
"ENST00000462810","+","SNRK","SNF related kinase","hs|3p22.1"
"ENST00000462812","-","GNL2","guanine nucleotide binding protein-like 2 (nucleolar)","hs|1p34.3"
"ENST00000462813","-","DCTN1","dynactin 1","hs|2p13.1"
"ENST00000462832","+","PPP1CB","protein phosphatase 1, catalytic subunit, beta isozyme","hs|2p23.2"
"ENST00000462833","-","ADCY5","adenylate cyclase 5","hs|3q21.1"
"ENST00000462865","+","HLA-E","major histocompatibility complex, class I, E","hs|6p21.33"
"ENST00000462901","-","CGGBP1","CGG triplet repeat binding protein 1","hs|3p11.1"
"ENST00000462903","+","PPIG","peptidylprolyl isomerase G (cyclophilin G)","hs|2q31.1"
"ENST00000462927","+","CYTH4","cytohesin 4","hs|22q13.1"
"ENST00000462940","-","TMUB1","transmembrane and ubiquitin-like domain containing 1","hs|7q36.1"
"ENST00000462982","-","DPH3","DPH3, KTI11 homolog (S. cerevisiae)","hs|3p25.1"
"ENST00000462999","+","MLLT10","myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 10","hs|10p12.31"
"ENST00000463005","+","GARNL3","GTPase activating Rap/RanGAP domain-like 3","hs|9q33.3"
"ENST00000463009","+","ARPC1A","actin related protein 2/3 complex, subunit 1A, 41kDa","hs|7q22.1"
"ENST00000463032","-","LYRM4","LYR motif containing 4","hs|6p25.1"
"ENST00000463032","-","LYRM4","LYR motif containing 4","hs|6p25.1"
"ENST00000463032","-","LYRM4","LYR motif containing 4","hs|6p25.1"
"ENST00000463032","-","LYRM4","LYR motif containing 4","hs|6p25.1"
"ENST00000463042","+","SDCCAG8","serologically defined colon cancer antigen 8","hs|1q43"
"ENST00000463045","-","SDHB","succinate dehydrogenase complex, subunit B, iron sulfur (Ip)","hs|1p36.13"
"ENST00000463057","-","SLMO2","slowmo homolog 2 (Drosophila)","hs|20q13.32"
"ENST00000463063","+","KLC4","kinesin light chain 4","hs|6p21.1"
"ENST00000463066","-","HLA-DPA1","major histocompatibility complex, class II, DP alpha 1","hs|6p21.32"
"ENST00000463096","-","FAHD2A","fumarylacetoacetate hydrolase domain containing 2A","hs|2q11.1"
"ENST00000463101","+","SUSD2","sushi domain containing 2","hs|22q11.23"
"ENST00000463108","-","SELL","selectin L","hs|1q24.2"
"ENST00000463145","+","EBF4","early B-cell factor 4","hs|20p13"
"ENST00000463155","-","OPN3","opsin 3","hs|1q43"
"ENST00000463240","-","IFT80","intraflagellar transport 80 homolog (Chlamydomonas)","hs|3q25.33"
"ENST00000463271","+","OCRL","oculocerebrorenal syndrome of Lowe","hs|Xq26.1"
"ENST00000463273","-","APOA2","apolipoprotein A-II","hs|1q23.3"
"ENST00000463296","+","OPN1LW","opsin 1 (cone pigments), long-wave-sensitive","hs|Xq28"
"ENST00000463306","+","DZIP3","DAZ interacting protein 3, zinc finger","hs|3q13.13"
"ENST00000463318","-","SLC47A2","solute carrier family 47, member 2","hs|17p11.2"
"ENST00000463323","-","POPDC2","popeye domain containing 2","hs|3q13.33"
"ENST00000463330","+","BCCIP","BRCA2 and CDKN1A interacting protein","hs|10q26.2"
"ENST00000463343","-","SF1","splicing factor 1","hs|11q13.1"
"ENST00000463349","-","GK5","glycerol kinase 5 (putative)","hs|3q23"
"ENST00000463364","-","CYP3A5","cytochrome P450, family 3, subfamily A, polypeptide 5","hs|7q22.1"
"ENST00000463372","+","C9orf3","chromosome 9 open reading frame 3","hs|9q22.32"
"ENST00000463407","+","NUPL1","nucleoporin like 1","hs|13q12.13"
"ENST00000463427","+","TMEM87B","transmembrane protein 87B","hs|2q13"
"ENST00000463438","+","C3orf19","chromosome 3 open reading frame 19","hs|3p25.1"
"ENST00000463456","-","LRPPRC","leucine-rich PPR-motif containing","hs|2p21"
"ENST00000463490","-","SPEF1","sperm flagellar 1","hs|20p13"
"ENST00000463511","+","SSNA1","Sjogren syndrome nuclear autoantigen 1","hs|9q34.3"
"ENST00000463543","-","TMOD4","tropomodulin 4 (muscle)","hs|1q21.3"
"ENST00000463550","+","RPP14","ribonuclease P/MRP 14kDa subunit","hs|3p14.3"
"ENST00000463556","-","CP","ceruloplasmin (ferroxidase)","hs|3q24"
"ENST00000463560","-","GLMN","glomulin, FKBP associated protein","hs|1p22.1"
"ENST00000463589","+","DNAJC25","DnaJ (Hsp40) homolog, subfamily C , member 25","hs|9q31.3"
"ENST00000463598","+","C20orf7","chromosome 20 open reading frame 7","hs|20p12.1"
"ENST00000463660","-","GBP2","guanylate binding protein 2, interferon-inducible","hs|1p22.2"
"ENST00000463664","-","SELENBP1","selenium binding protein 1","hs|1q21.3"
"ENST00000463675","-","NHP2L1","NHP2 non-histone chromosome protein 2-like 1 (S. cerevisiae)","hs|22q13.2"
"ENST00000463678","+","ATXN7L2","ataxin 7-like 2","hs|1p13.3"
"ENST00000463678","+","ATXN7L2","ataxin 7-like 2","hs|1p13.3"
"ENST00000463683","-","CCDC108","coiled-coil domain containing 108","hs|2q35"
"ENST00000463696","+","TTF2","transcription termination factor, RNA polymerase II","hs|1p13.1"
"ENST00000463705","-","CHRNA4","cholinergic receptor, nicotinic, alpha 4","hs|20q13.33"
"ENST00000463724","-","LRRIQ3","leucine-rich repeats and IQ motif containing 3","hs|1p31.1"
"ENST00000463733","+","ARF5","ADP-ribosylation factor 5","hs|7q32.1"
"ENST00000463744","-","PCGF1","polycomb group ring finger 1","hs|2p13.1"
"ENST00000463760","+","GRAMD1C","GRAM domain containing 1C","hs|3q13.31"
"ENST00000463805","+","C5orf35","chromosome 5 open reading frame 35","hs|5q11.2"
"ENST00000463816","+","ZNF511","zinc finger protein 511","hs|10q26.3"
"ENST00000463834","+","C2orf72","chromosome 2 open reading frame 72","hs|2q37.1"
"ENST00000463837","+","CCDC88B","coiled-coil domain containing 88B","hs|11q13.1"
"ENST00000463855","+","FTO","fat mass and obesity associated","hs|16q12.2"
"ENST00000463876","-","PLCD1","phospholipase C, delta 1","hs|3p22.2"
"ENST00000463888","+","KRBOX1","KRAB box domain containing 1","hs|3p22.1"
"ENST00000463907","-","CYP3A5","cytochrome P450, family 3, subfamily A, polypeptide 5","hs|7q22.1"
"ENST00000463909","+","LZTR1","leucine-zipper-like transcription regulator 1","hs|22q11.21"
"ENST00000463915","+","CYP3A43","cytochrome P450, family 3, subfamily A, polypeptide 43","hs|7q22.1"
"ENST00000463935","+","AP2M1","adaptor-related protein complex 2, mu 1 subunit","hs|3q27.1"
"ENST00000463943","+","BCAS4","breast carcinoma amplified sequence 4","hs|20q13.13"
"ENST00000463944","+","BTN2A3P","butyrophilin, subfamily 2, member A3, pseudogene","hs|6p22.2"
"ENST00000463956","+","MYD88","myeloid differentiation primary response gene (88)","hs|3p22.2"
"ENST00000463993","-","ADORA3","adenosine A3 receptor","hs|1p13.2"
"ENST00000464016","+","PIK3R2","phosphoinositide-3-kinase, regulatory subunit 2 (beta)","hs|19p13.11"
"ENST00000464067","-","ESAM","endothelial cell adhesion molecule","hs|11q24.2"
"ENST00000464074","-","RSU1","Ras suppressor protein 1","hs|10p13"
"ENST00000464076","-","RAB3A","RAB3A, member RAS oncogene family","hs|19p13.11"
"ENST00000464087","+","RBM5","RNA binding motif protein 5","hs|3p21.31"
"ENST00000464088","-","CD58","CD58 molecule","hs|1p13.1"
"ENST00000464097","-","ADA","adenosine deaminase","hs|20q13.12"
"ENST00000464099","-","METTL10","methyltransferase like 10","hs|10q26.13"
"ENST00000464106","+","PRRC2A","proline-rich coiled-coil 2A","hs|6p21.33"
"ENST00000464106","+","PRRC2A","proline-rich coiled-coil 2A","hs|6p21.33"
"ENST00000464110","-","DERL3","Der1-like domain family, member 3","hs|22q11.23"
"ENST00000464123","+","MLPH","melanophilin","hs|2q37.3"
"ENST00000464147","-","ORC2","origin recognition complex, subunit 2","hs|2q33.1"
"ENST00000464149","+","MAMLD1","mastermind-like domain containing 1","hs|Xq28"
"ENST00000464150","+","GLDN","gliomedin","hs|15q21.2"
"ENST00000464171","+","RSRC1","arginine/serine-rich coiled-coil 1","hs|3q25.32"
"ENST00000464219","+","PASD1","PAS domain containing 1","hs|Xq28"
"ENST00000464222","+","TCP10","t-complex 10 homolog (mouse)","hs|6q27"
"ENST00000464224","+","TTC12","tetratricopeptide repeat domain 12","hs|11q23.2"
"ENST00000464233","-","ROBO1","roundabout, axon guidance receptor, homolog 1 (Drosophila)","hs|3p12.3"
"ENST00000464234","-","MUC4","mucin 4, cell surface associated","hs|3q29"
"ENST00000464235","+","EXOSC8","exosome component 8","hs|13q13.3"
"ENST00000464237","+","NBR2","neighbor of BRCA1 gene 2 (non-protein coding)","hs|17q21.31"
"ENST00000464238","-","C1orf61","chromosome 1 open reading frame 61","hs|1q22"
"ENST00000464244","-","MCAT","malonyl CoA:ACP acyltransferase (mitochondrial)","hs|22q13.2"
"ENST00000464253","-","DNAJC2","DnaJ (Hsp40) homolog, subfamily C, member 2","hs|7q22.1"
"ENST00000464260","+","PPM1L","protein phosphatase, Mg2+/Mn2+ dependent, 1L","hs|3q26.1"
"ENST00000464285","-","NINL","ninein-like","hs|20p11.21"
"ENST00000464293","+","SKIV2L","superkiller viralicidic activity 2-like (S. cerevisiae)","hs|6p21.33"
"ENST00000464295","-","GPR156","G protein-coupled receptor 156","hs|3q13.33"
"ENST00000464321","-","NSMCE4A","non-SMC element 4 homolog A (S. cerevisiae)","hs|10q26.13"
"ENST00000464326","-","PLIN2","perilipin 2","hs|9p22.1"
"ENST00000464329","+","CD53","CD53 molecule","hs|1p13.3"
"ENST00000464349","+","UBE2U","ubiquitin-conjugating enzyme E2U (putative)","hs|1p31.3"
"ENST00000464356","-","MEF2D","myocyte enhancer factor 2D","hs|1q22"
"ENST00000464384","+","MPP6","membrane protein, palmitoylated 6 (MAGUK p55 subfamily member 6)","hs|7p15.3"
"ENST00000464385","-","NRD1","nardilysin (N-arginine dibasic convertase)","hs|1p32.3"
"ENST00000464396","+","PRR3","proline rich 3","hs|6p21.33"
"ENST00000464402","+","GIGYF2","GRB10 interacting GYF protein 2","hs|2q37.1"
"ENST00000464404","+","KLF5","Kruppel-like factor 5 (intestinal)","hs|13q22.1"
"ENST00000464418","+","GRHL1","grainyhead-like 1 (Drosophila)","hs|2p25.1"
"ENST00000464443","-","COX7A2L","cytochrome c oxidase subunit VIIa polypeptide 2 like","hs|2p21"
"ENST00000464458","-","MRPS5","mitochondrial ribosomal protein S5","hs|2q11.1"
"ENST00000464463","+","OFD1","oral-facial-digital syndrome 1","hs|Xp22.2"
"ENST00000464464","+","LOC100505483","uncharacterized LOC100505483","hs|7q36.1"
"ENST00000464496","+","RAB7A","RAB7A, member RAS oncogene family","hs|3q21.3"
"ENST00000464499","+","FUK","fucokinase","hs|16q22.1"
"ENST00000464504","+","RBPJL","recombination signal binding protein for immunoglobulin kappa J region-like","hs|20q13.12"
"ENST00000464520","-","ABCA2","ATP-binding cassette, sub-family A (ABC1), member 2","hs|9q34.3"
"ENST00000464539","+","TNRC6A","trinucleotide repeat containing 6A","hs|16p12.1"
"ENST00000464539","+","TNRC6A","trinucleotide repeat containing 6A","hs|16p12.1"
"ENST00000464564","+","NDUFB2","NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 2, 8kDa","hs|7q34"
"ENST00000464565","+","ATAT1","alpha tubulin acetyltransferase 1","hs|6p21.33"
"ENST00000464569","-","LAPTM5","lysosomal protein transmembrane 5","hs|1p35.2"
"ENST00000464589","-","ADAMTS1","ADAM metallopeptidase with thrombospondin type 1 motif, 1","hs|21q21.3"
"ENST00000464589","-","ADAMTS1","ADAM metallopeptidase with thrombospondin type 1 motif, 1","hs|21q21.3"
"ENST00000464631","-","SEC16B","SEC16 homolog B (S. cerevisiae)","hs|1q25.2"
"ENST00000464646","-","RPP40","ribonuclease P/MRP 40kDa subunit","hs|6p25.1"
"ENST00000464689","+","CMTM7","CKLF-like MARVEL transmembrane domain containing 7","hs|3p22.3"
"ENST00000464703","+","CISD1","CDGSH iron sulfur domain 1","hs|10q21.1"
"ENST00000464728","+","CHTF18","CTF18, chromosome transmission fidelity factor 18 homolog (S. cerevisiae)","hs|16p13.3"
"ENST00000464728","+","CHTF18","CTF18, chromosome transmission fidelity factor 18 homolog (S. cerevisiae)","hs|16p13.3"
"ENST00000464741","-","GRID1","glutamate receptor, ionotropic, delta 1","hs|10q23.1"
"ENST00000464747","-","NFE2L2","nuclear factor (erythroid-derived 2)-like 2","hs|2q31.2"
"ENST00000464833","+","CHRD","chordin","hs|3q27.1"
"ENST00000464839","-","GBP2","guanylate binding protein 2, interferon-inducible","hs|1p22.2"
"ENST00000464850","+","ZFP1","zinc finger protein 1 homolog (mouse)","hs|16q23.1"
"ENST00000464850","+","ZFP1","zinc finger protein 1 homolog (mouse)","hs|16q23.1"
"ENST00000464857","+","NAA16","N(alpha)-acetyltransferase 16, NatA auxiliary subunit","hs|13q14.11"
"ENST00000464860","+","ZNF136","zinc finger protein 136","hs|19p13.2"
"ENST00000464873","-","RUVBL1","RuvB-like 1 (E. coli)","hs|3q21.3"
"ENST00000464883","+","MACROD2","MACRO domain containing 2","hs|20p12.1"
"ENST00000464887","-","AUP1","ancient ubiquitous protein 1","hs|2p13.1"
"ENST00000464916","+","COL1A2","collagen, type I, alpha 2","hs|7q21.3"
"ENST00000464920","-","ENO1","enolase 1, (alpha)","hs|1p36.23"
"ENST00000464920","-","ENO1","enolase 1, (alpha)","hs|1p36.23"
"ENST00000464988","+","RBM5","RNA binding motif protein 5","hs|3p21.31"
"ENST00000464989","+","SPEG","SPEG complex locus","hs|2q35"
"ENST00000465009","-","STK25","serine/threonine kinase 25","hs|2q37.3"
"ENST00000465009","-","STK25","serine/threonine kinase 25","hs|2q37.3"
"ENST00000465017","+","TMEM141","transmembrane protein 141","hs|9q34.3"
"ENST00000465020","+","ACVR2B","activin A receptor, type IIB","hs|3p22.2"
"ENST00000465020","+","ACVR2B","activin A receptor, type IIB","hs|3p22.2"
"ENST00000465022","-","RABL3","RAB, member of RAS oncogene family-like 3","hs|3q13.33"
"ENST00000465065","+","TTC14","tetratricopeptide repeat domain 14","hs|3q26.33"
"ENST00000465070","-","ZEB2","zinc finger E-box binding homeobox 2","hs|2q22.3"
"ENST00000465070","-","ZEB2","zinc finger E-box binding homeobox 2","hs|2q22.3"
"ENST00000465071","-","ZBBX","zinc finger, B-box domain containing","hs|3q26.1"
"ENST00000465089","+","PBX1","pre-B-cell leukemia homeobox 1","hs|1q23.3"
"ENST00000465090","+","FBXO36","F-box protein 36","hs|2q36.3"
"ENST00000465097","-","LEPREL4","leprecan-like 4","hs|17q21.2"
"ENST00000465122","+","PDCD6IP","programmed cell death 6 interacting protein","hs|3p22.3"
"ENST00000465124","+","ARPC5L","actin related protein 2/3 complex, subunit 5-like","hs|9q33.3"
"ENST00000465130","+","BIRC6","baculoviral IAP repeat containing 6","hs|2p22.3"
"ENST00000465135","+","C1orf56","chromosome 1 open reading frame 56","hs|1q21.3"
"ENST00000465139","-","ANP32A","acidic (leucine-rich) nuclear phosphoprotein 32 family, member A","hs|15q23"
"ENST00000465150","-","TIMM17B","translocase of inner mitochondrial membrane 17 homolog B (yeast)","hs|Xp11.23"
"ENST00000465160","-","EXD3","exonuclease 3'-5' domain containing 3","hs|9q34.3"
"ENST00000465162","+","C1orf106","chromosome 1 open reading frame 106","hs|1q32.1"
"ENST00000465176","+","PCCB","propionyl CoA carboxylase, beta polypeptide","hs|3q22.3"
"ENST00000465180","-","HDGF","hepatoma-derived growth factor","hs|1q23.1"
"ENST00000465224","+","CNNM3","cyclin M3","hs|2q11.2"
"ENST00000465242","+","POLE4","polymerase (DNA-directed), epsilon 4 (p12 subunit)","hs|2p12"
"ENST00000465244","-","RBBP7","retinoblastoma binding protein 7","hs|Xp22.2"
"ENST00000465247","+","GATAD1","GATA zinc finger domain containing 1","hs|7q21.2"
"ENST00000465291","+","CROCC","ciliary rootlet coiled-coil, rootletin","hs|1p36.13"
"ENST00000465315","-","CCDC115","coiled-coil domain containing 115","hs|2q21.1"
"ENST00000465318","+","EPAS1","endothelial PAS domain protein 1","hs|2p21"
"ENST00000465330","-","FHIT","fragile histidine triad gene","hs|3p14.2"
"ENST00000465360","-","PFN4","profilin family, member 4","hs|2p23.3"
"ENST00000465368","+","NIT2","nitrilase family, member 2","hs|3q12.2"
"ENST00000465377","-","ATF6B","activating transcription factor 6 beta","hs|6p21.33"
"ENST00000465379","-","SP3","Sp3 transcription factor","hs|2q31.1"
"ENST00000465384","-","C10orf125","chromosome 10 open reading frame 125","hs|10q26.3"
"ENST00000465385","+","MMP11","matrix metallopeptidase 11 (stromelysin 3)","hs|22q11.23"
"ENST00000465425","-","C19orf46","chromosome 19 open reading frame 46","hs|19q13.12"
"ENST00000465427","-","FLOT2","flotillin 2","hs|17q11.2"
"ENST00000465429","-","EHMT2","euchromatic histone-lysine N-methyltransferase 2","hs|6p21.33"
"ENST00000465432","+","MRPL30","mitochondrial ribosomal protein L30","hs|2q11.2"
"ENST00000465466","-","LOC100134713","uncharacterized LOC100134713","hs|7q34"
"ENST00000465466","-","LOC100134713","uncharacterized LOC100134713","hs|7q34"
"ENST00000465492","-","SLC26A8","solute carrier family 26, member 8","hs|6p21.31"
"ENST00000465518","+","RAB42","RAB42, member RAS oncogene family","hs|1p35.3"
"ENST00000465534","+","CD55","CD55 molecule, decay accelerating factor for complement (Cromer blood group)","hs|1q32.2"
"ENST00000465573","+","HSPE1","heat shock 10kDa protein 1 (chaperonin 10)","hs|2q33.1"
